feature,importance
مژه,0.000159139789838
مژه‌ات,2.5778406668e-05
مژه‌اش,3.57630295862e-05
مژه‌ام,3.99013385068e-05
مژه‌ای,6.6499873739e-07
مژه‌ها,2.44424310783e-05
مژگان,0.000355806066907
مژگانت,6.29614537091e-05
مژگانش,1.74923041067e-05
مژگانم,2.38635310306e-06
مکار,3.04905857182e-06
مکارم,8.10369464416e-05
مکاره,5.39874410993e-05
مکاری,7.46146436661e-08
مکارید,4.00433707122e-08
مکاریست,1.07433439087e-07
مکافا,4.20814570807e-07
مکافات,3.25117350372e-05
مکافاتم,6.32097088832e-09
مکالم,5.47446715517e-07
مکان,0.000112394574696
مکانا,1.83656679306e-08
مکانت,5.8362234387e-07
مکانش,1.39581977679e-07
مکانه,0.0
مکانی,3.36256485047e-05
مکانید,3.27697463479e-07
مکان‌ها,4.22829072405e-08
مکتب,7.43205422908e-05
مکتبش,2.20227986906e-06
مکتبم,2.33973272168e-07
مکتب‌ها,2.62657828951e-07
مکتحل,9.90566803786e-07
مکتم,9.74330482471e-08
مکتمه,5.1771099423e-10
مکتوم,3.58062529517e-07
مکثار,1.723017539e-06
مکثر,8.67188103675e-10
مکثی,2.34365097905e-09
مکحل,6.69899268339e-07
مکحول,5.87050491249e-05
مکدر,5.3666879633e-05
مکدرست,6.87817176801e-07
مکر,8.18606925109e-05
مکرآموز,2.46892310882e-08
مکرانگیز,1.41215728319e-07
مکرت,4.89433963712e-07
مکرر,6.34776818468e-06
مکررم,3.92992069949e-07
مکرساز,2.01675938582e-07
مکرش,4.57858913094e-07
مکرم,3.7111002295e-05
مکرمت,4.84364046934e-08
مکرمش,1.04792387032e-06
مکرهای,2.06803707866e-07
مکروه,1.07766308779e-10
مکری,9.86877463493e-07
مکسب,3.00067102639e-06
مکسبه,1.06847097915e-06
مکسبه‌ها,1.07424534954e-07
مکش,9.07173256613e-05
مکشوف,6.16430918476e-08
مکمن,5.75685547888e-05
مکن,0.000629430557268
مکناد,9.52453284634e-05
مکنت,1.36817728975e-06
مکنش,3.12615943403e-05
مکنم,2.54527326259e-05
مکنوز,1.00141986659e-06
مکنون,6.56225852222e-07
مکنی,3.14765554006e-07
مکنید,4.30699703771e-05
مکه,6.54887663686e-07
مکه‌ام,2.64088497384e-07
مکه‌ها,2.87746262741e-09
مکوب,9.40284265683e-07
مکوش,3.12223652169e-07
مکون,1.5512935203e-07
مکونات,2.99478129624e-09
مکوپ,2.61396465494e-07
مکی,8.48543542699e-07
مکید,1.00827252199e-08
مکیدن,6.35524247948e-07
مکیده‌اند,8.81853313681e-08
مکیده‌ست,3.89970394893e-07
مکیس,2.15050717545e-07
مکین,7.75308729879e-07
مکینم,1.42612450421e-07
مگداز,1.59592227927e-07
مگذار,5.5746079093e-05
مگذارم,1.88619246916e-07
مگذاریدم,1.87458357777e-07
مگذر,7.76161418587e-05
مگذران,1.48901568822e-05
مگر,0.000646898538096
مگرت,6.88377821327e-06
مگرد,3.81984175996e-05
مگردان,8.54526239387e-05
مگرش,7.65985150336e-05
مگرم,2.26666079859e-05
مگری,1.68444604161e-06
مگریز,3.33329899535e-05
مگریزید,4.55380236343e-07
مگس,4.88292413789e-05
مگسان,2.37328619913e-07
مگسانند,4.09480171044e-07
مگسران,5.23908694862e-06
مگسست,1.47681502417e-07
مگسل,4.94790539601e-05
مگسی,1.61257889587e-05
مگس‌ها,2.43165206762e-08
مگشا,4.23404618427e-06
مگشای,4.89039311814e-06
مگو,0.000179542459741
مگوی,9.05243259052e-05
مگویش,9.79164277012e-07
مگویید,8.27357455318e-05
مگوییدش,9.55995059868e-08
مگیر,9.05838719649e-05
مگیرش,3.14975973347e-05
مگیرید,2.61424657528e-06
می,0.00183891319312
میا,9.01625024939e-06
میابا,6.72950774225e-09
میار,3.86965323672e-06
میارید,3.8650995794e-05
میازار,5.12995540876e-05
میازارید,9.89412084872e-08
میاسا,1.50911542711e-06
میالا,3.70398073041e-06
میاموز,4.56961920189e-05
میامیز,3.57889808793e-05
میان,0.000508031155968
میانت,4.17070241012e-05
میانداری,8.95812160823e-05
میانست,4.67300687216e-06
میانستی,1.10334299406e-07
میانش,3.76744323843e-05
میانشان,9.18285802395e-07
میانم,2.80492730851e-05
میانه,0.000161859024314
میانه‌ست,4.39435820191e-07
میانی,3.61383909613e-05
میان‌ها,1.85257508833e-10
میاو,1.1833617748e-08
میاور,2.67400736499e-06
میایید,1.05380753741e-07
میت,6.44609139692e-07
میتا,9.92143363023e-08
میتین,1.03349628537e-06
میتینش,2.0100734881e-06
میثاق,3.48402648503e-05
میثاقی,6.54878102431e-09
میخ,1.36883556676e-06
میخانه,0.00283685209115
میخانه‌ام,9.47413124528e-05
میخواران,8.16000465398e-05
میخواره,6.13631755615e-05
میخواره‌ای,1.81674244405e-06
میخوارگی,2.3914194053e-07
میدان,8.13854670892e-05
میدانت,4.09755801712e-07
میدانش,8.36357921826e-07
میدانم,5.15428489578e-07
میدانی,2.9128932664e-06
میدانیم,5.30832770165e-08
میدان‌ها,7.02558877786e-07
میر,0.000101727066108
میرآب,4.87220655751e-07
میرابند,1.06340534146e-08
میرابی,1.04929346842e-06
میراث,6.77912446964e-05
میراسوذ,2.27475253712e-10
میران,2.80008443296e-07
میرانم,2.62858723887e-09
میرخوان,1.09720881708e-06
میرد,1.35946865235e-06
میرداد,8.63739177397e-09
میرست,0.0
میرم,7.19084200364e-05
میرمت,0.000684400275462
میرمش,3.25640506767e-05
میرند,5.3887107507e-06
میرنده,2.0181746085e-08
میری,3.23070331661e-06
میریم,1.40439537534e-07
میزان,5.83996447832e-06
میزانم,4.65782223296e-07
میزاننا,3.83821284154e-09
میزانیم,1.31816075771e-07
میزبان,1.6313011178e-06
میزبانم,8.17619461614e-08
میزبانی,1.22860752335e-09
میست,1.04879549437e-06
میسر,6.56812099727e-05
میسرت,3.49159064634e-06
میسرست,7.23805216439e-07
میسرش,2.02193919796e-06
میسرم,6.65966884589e-05
میسور,2.97542515872e-07
میسورنا,0.0
میسورکم,1.26528718759e-09
میش,3.90601129249e-06
میشم,1.27978294163e-07
میشه,1.91304819738e-07
میعاد,1.34850375112e-06
میعادست,7.743573858e-08
میعادم,2.46355422787e-10
میعادند,9.00706343774e-10
میغ,1.17569193604e-06
میفروز,1.06571697827e-09
میفزا,3.48971518849e-07
میفشار,2.84334997316e-08
میفکن,8.1393571371e-05
میقات,1.11005789963e-05
میقاتم,1.1609817133e-06
میل,0.000252403785645
میلاد,8.61013275364e-07
میلت,6.47458246505e-09
میلست,1.91498665522e-06
میلش,2.13610587619e-06
میلم,3.04340333627e-05
میلی,1.56151474228e-06
میم,3.57205115268e-06
میمت,1.24327414666e-07
میمم,5.75233739198e-07
میمنه,8.95595402849e-07
میمنه‌ام,3.11120713362e-07
میمون,5.186708523e-05
میمونت,2.90100241423e-07
میمونست,6.36516314544e-07
میمونش,2.50272616946e-07
میمک,2.1653670563e-08
مینا,5.48742220739e-05
مینایی,8.241148316e-05
مینداز,0.00010946908588
میندازم,1.22901788516e-06
میندوز,4.05600912432e-09
میندیش,1.84342121228e-05
مینگار,3.03197648374e-08
مینگیز,1.59855819635e-06
میهمان,3.09694878864e-06
میهمانم,2.1119393387e-07
میهمانند,1.13753413727e-07
میهمانی,5.27817023288e-08
میوه,9.06253428024e-05
میوهٔ,3.58762894475e-12
میوه‌اش,7.84481379387e-08
میوه‌ای,1.21351520409e-06
میوه‌ست,6.76531923948e-07
میوه‌ها,2.74949888346e-07
میوه‌های,1.5727615924e-05
میکده,0.0025707340581
میکده‌ام,9.69024967542e-05
میکده‌ای,5.25416342333e-05
میکده‌ایم,3.22404453432e-07
میکده‌ست,5.66687549609e-07
میکده‌ها,0.000150684207953
میکده‌هاست,2.1900958262e-05
میگسار,7.1675389698e-05
میگساران,7.62746225872e-05
میگون,8.26808944715e-05
میگونت,2.94843283274e-05
میگونست,7.53818554182e-07
میگونش,1.31217227662e-07
میی,1.01426498039e-05
می‌آر,1.13186035188e-06
می‌آرایی,7.52607304699e-07
می‌آرد,5.4834894437e-05
می‌آرم,3.09464593904e-07
می‌آری,3.90632330775e-06
می‌آزماید,3.59756060312e-08
می‌آزمایی,6.47718863284e-09
می‌آشفت,1.5544319973e-05
می‌آمد,7.7243191658e-05
می‌آورد,0.000479539835363
می‌آویخت,6.50225694765e-07
می‌آید,0.000151223270643
می‌آیدم,9.83400293013e-07
می‌آیم,1.38800602623e-06
می‌آیند,2.07692856824e-05
می‌آیی,6.50563970046e-06
می‌ارزد,3.3462798948e-08
می‌اش,3.19321013052e-05
می‌افتاد,4.97709238297e-07
می‌افتادم,3.69738033312e-05
می‌افتد,1.15651721097e-06
می‌افتم,1.3357080291e-07
می‌افروخت,1.45533596843e-05
می‌افزود,9.18481177193e-07
می‌افشار,4.63737369566e-07
می‌افکند,4.1945198946e-05
می‌افکنم,7.43724692369e-09
می‌ام,0.000111486355114
می‌اندیشی,3.35895864741e-07
می‌انگیخت,8.93894795549e-08
می‌ای,7.87622448822e-05
می‌ایست,1.36373997434e-08
می‌بار,1.33761305407e-06
می‌بارد,5.93260158499e-05
می‌بارم,2.29934951358e-05
می‌بارند,2.44282393233e-05
می‌باری,2.04416454566e-07
می‌بارید,5.42917470027e-07
می‌باز,3.14860130186e-10
می‌بازد,1.42298873783e-07
می‌بازم,9.849089671e-05
می‌بازند,2.38971938786e-06
می‌باش,0.000476770427835
می‌باشد,4.16420489552e-06
می‌باشم,3.08272453872e-07
می‌باشی,4.97653184043e-07
می‌باف,5.54924696388e-07
می‌بافد,3.30097065646e-05
می‌بافند,5.28400199798e-09
می‌باید,0.000100246471667
می‌بایدت,1.51710947822e-06
می‌بایدش,3.68541901046e-07
می‌بایی,7.98027495562e-07
می‌ببارد,8.49165559683e-08
می‌بباید,1.48950810478e-07
می‌ببرد,2.02222582226e-06
می‌ببری,4.43802423876e-07
می‌ببریدم,2.50131172093e-07
می‌بجوشد,6.53592233443e-07
می‌بخاری,1.05062189888e-07
می‌بخش,2.58482647559e-08
می‌بخشد,8.16049890991e-05
می‌بخشند,2.63213609218e-05
می‌بخشی,2.14920787863e-07
می‌بدراند,1.43529422312e-06
می‌بدرم,7.6669815473e-07
می‌بدریدم,1.60021139662e-07
می‌بدیدم,8.03564292239e-07
می‌بر,3.27156147893e-10
می‌برآید,1.19376082461e-07
می‌برد,0.000167713184035
می‌بردش,2.01112256384e-07
می‌بردم,7.36533250776e-08
می‌بردند,9.5648535067e-06
می‌برزند,1.06675432098e-06
می‌برقصد,6.34495655108e-09
می‌برم,7.72533104078e-06
می‌برمیدم,2.87989962019e-08
می‌برنجند,2.37883531893e-07
می‌برند,8.9407766502e-05
می‌برندت,1.09203448114e-06
می‌برندم,9.66384643444e-08
می‌بروید,2.44878136755e-06
می‌بری,3.99950535921e-05
می‌بست,1.42348654651e-06
می‌بستاند,1.05389270862e-06
می‌بستم,0.000155664582939
می‌بسوز,8.42613075596e-08
می‌بسوزد,1.58577847041e-08
می‌بشمردم,5.07809900871e-07
می‌بماند,2.20991370211e-07
می‌بمیرد,3.16591039608e-08
می‌بنالم,1.1333231397e-09
می‌بندد,2.1668822118e-05
می‌بنددم,7.6756126876e-10
می‌بندم,2.15142429399e-05
می‌بندند,5.439163649e-07
می‌بندی,2.16705218355e-05
می‌بنه,5.96943574069e-06
می‌بود,3.05869754981e-06
می‌بوس,6.19781992526e-08
می‌بوسد,3.01393910685e-05
می‌بوسم,0.000135941805897
می‌بوسید,1.51277811187e-08
می‌بوید,2.25256752961e-07
می‌بویم,3.06983266483e-05
می‌بویی,6.09153111972e-07
می‌بپراند,2.47282728411e-08
می‌بپرد,3.52817639737e-08
می‌بگذرد,4.59273486682e-08
می‌بگردانی,6.6960786511e-09
می‌بیزم,1.25626354601e-07
می‌بین,1.0028554556e-05
می‌بیند,5.67886107423e-05
می‌بیندم,1.04096873668e-06
می‌بینش,6.02261099258e-07
می‌بینم,0.000605549744406
می‌بینمت,1.84096936135e-05
می‌بینند,3.87481173525e-05
می‌بینی,0.000141175378216
می‌تابد,3.2915662506e-06
می‌تاخت,6.85302471457e-08
می‌تازد,5.58004502659e-07
می‌تازش,5.59989056229e-09
می‌تازی,1.45431273685e-06
می‌ترس,4.63085497093e-07
می‌ترسانی,2.27181808295e-07
می‌ترسم,5.01543518584e-05
می‌ترسی,1.17684945178e-06
می‌ترسیدی,1.40131684786e-05
می‌تند,3.08036127569e-07
می‌تنم,7.88494225028e-07
می‌توان,9.84846849125e-05
می‌توانم,0.000127705814882
می‌توانی,7.28812625168e-07
می‌تپد,6.25582878731e-05
می‌جست,1.38065065061e-05
می‌جستم,2.93474344427e-05
می‌جستی,1.96678216074e-07
می‌جنبان,3.16168253963e-07
می‌جنبد,9.87311543188e-07
می‌جنبند,1.13886356736e-08
می‌جهد,2.15768514256e-05
می‌جهی,5.31945099881e-08
می‌جهید,1.80720145298e-07
می‌جو,7.72318847234e-07
می‌جوش,2.08246970958e-06
می‌جوشد,4.96623674466e-05
می‌جوشیم,2.50336413599e-05
می‌جوی,4.88387487605e-07
می‌جوید,2.35883149547e-06
می‌جویم,0.000100693973934
می‌جویی,3.88654595415e-05
می‌خا,5.4576604107e-07
می‌خارد,3.52611742358e-08
می‌خاری,5.01914595211e-09
می‌خاید,1.69895342761e-06
می‌خایید,2.07372737741e-07
می‌خراشد,1.5767854802e-08
می‌خرام,9.04630832532e-10
می‌خرامد,8.18302944639e-06
می‌خرامند,1.69369460882e-09
می‌خرامی,5.42045818565e-07
می‌خرامید,9.77460381544e-07
می‌خرد,1.46143217312e-06
می‌خرم,2.32927437441e-05
می‌خرند,1.01773570582e-06
می‌خروشد,1.62084675168e-07
می‌خروشم,2.59528772609e-07
می‌خروشیدی,1.68189895212e-07
می‌خری,4.60018528035e-09
می‌خسب,1.06346283587e-07
می‌خسبد,5.41497248057e-05
می‌خند,3.05476196693e-06
می‌خنداندت,2.76657137278e-10
می‌خندد,2.94644119044e-06
می‌خندم,2.99962551491e-05
می‌خندند,4.94662801019e-05
می‌خندی,2.33379248869e-06
می‌خواست,6.14071899357e-05
می‌خواستم,0.000123247067382
می‌خواستمت,3.10961193625e-08
می‌خواستند,3.2725685425e-07
می‌خوان,7.8491087619e-07
می‌خواند,1.40771824623e-05
می‌خواندت,3.63990260915e-05
می‌خوانم,1.53170534261e-06
می‌خوانند,5.88918747264e-05
می‌خوانی,2.47951494698e-05
می‌خوانیم,2.87797677255e-07
می‌خواه,1.40001400307e-07
می‌خواهد,7.83002905908e-06
می‌خواهم,0.000137366717261
می‌خواهند,3.7902137047e-07
می‌خواهی,5.79506338222e-05
می‌خور,8.48870013616e-07
می‌خورد,6.99394481393e-05
می‌خوردم,1.90290504309e-05
می‌خورم,0.000110512572418
می‌خورند,1.44688786331e-05
می‌خوری,2.15338654362e-05
می‌خوریم,6.83285234135e-05
می‌خیزد,4.19160516686e-07
می‌خیزی,2.27518616441e-08
می‌داد,2.87545016656e-05
می‌دادت,6.59585683052e-05
می‌دار,1.85562805223e-05
می‌دارد,0.000122213661496
می‌دارم,9.67512227634e-05
می‌دارمؤمنی,6.3284950668e-08
می‌دارند,2.65617422565e-05
می‌داری,0.00135945276696
می‌داریم,4.36339607291e-06
می‌داشتم,1.04724601017e-05
می‌دان,9.1021736544e-06
می‌داند,2.5426246464e-05
می‌داندت,2.34463710283e-05
می‌دانست,7.1293229749e-05
می‌دانم,8.14296274829e-05
می‌دانند,3.23056526716e-08
می‌دانک,1.63927070908e-06
می‌دانی,2.55909701116e-05
می‌دانیش,8.66259986509e-08
می‌در,9.41058992092e-08
می‌دراند,1.03504600782e-07
می‌درد,2.22690554428e-05
می‌درنیابد,1.47070420521e-06
می‌دری,5.18390315434e-07
می‌درید,4.45312968838e-07
می‌دریم,1.09011081342e-06
می‌دزدند,2.92036120077e-08
می‌دزدی,1.74199292476e-08
می‌دم,2.45756761751e-06
می‌دمد,0.000134556969301
می‌دمدم,3.72298865156e-06
می‌دمم,9.9845718013e-07
می‌دمی,6.43202023665e-07
می‌دمید,6.31683200957e-05
می‌ده,1.3243587542e-05
می‌دهد,0.00020048126684
می‌دهدت,3.49742465902e-05
می‌دهدم,2.87732160067e-05
می‌دهم,4.97429439535e-05
می‌دهند,0.000179996366716
می‌دهی,2.91118753467e-05
می‌دهید,4.53103894634e-10
می‌دهیم,3.40588421417e-05
می‌دو,1.12446395389e-06
می‌دواند,3.35482708317e-07
می‌دواندم,6.85885255223e-08
می‌دوانمت,1.33642363089e-07
می‌دوانی,1.43371689694e-08
می‌دود,3.13835831834e-06
می‌دوز,2.93412651248e-07
می‌دوزد,2.50583392431e-06
می‌دوشینه,5.5917597539e-05
می‌دوی,1.27598270076e-06
می‌دوید,1.48783901855e-07
می‌دویدم,6.32617230996e-08
می‌دید,2.62335314514e-07
می‌دیدم,0.000148022494583
می‌ران,9.03503950751e-07
می‌راند,1.56950331463e-06
می‌رانم,1.99650910153e-07
می‌رانند,1.87476210577e-05
می‌رانی,2.05454929595e-07
می‌رباید,1.37988911888e-06
می‌ربایی,7.68346544689e-08
می‌ربود,2.60663429014e-08
می‌ربودم,3.65735621613e-08
می‌رسان,2.66361013718e-06
می‌رساند,7.83413240795e-07
می‌رسانم,5.42836788322e-07
می‌رسانی,1.63899155479e-06
می‌رست,6.37586971013e-07
می‌رسد,0.000129990787595
می‌رسدت,2.89720142124e-07
می‌رسدش,5.12151605313e-06
می‌رسدم,4.88826140824e-07
می‌رسم,3.49580824786e-05
می‌رسند,4.36324702452e-05
می‌رسی,2.55226522104e-06
می‌رسید,3.69481664358e-07
می‌رسیم,2.84122027077e-07
می‌رفت,6.22404649846e-05
می‌رفتم,3.50648135207e-05
